,date,open,close,high,low,amount,pcnt,pcnt_1d,pcnt_5d,pcnt_10d,pcnt_20d,pcnt_60d,pcnt_120d,pcnt_240d,max_price,min_price,max_price_500d,min_price_500d
0,2005-02-23,0.258,0.253,0.259,0.243,12697425.42,,6.324110671936764,6.324110671936764,6.324110671936764,6.324110671936764,6.324110671936764,6.324110671936764,6.324110671936764,0.259,0.243,0.259,0.243
1,2005-02-24,0.253,0.253,0.253,0.245,4516142.23,0.0,6.324110671936764,6.324110671936764,6.324110671936764,6.324110671936764,6.324110671936764,6.324110671936764,6.324110671936764,0.259,0.243,0.259,0.243
2,2005-02-25,0.254,0.257,0.264,0.252,5064606.95,1.5564202334630364,7.392996108949424,8.17120622568094,8.17120622568094,8.17120622568094,8.17120622568094,8.17120622568094,8.17120622568094,0.264,0.243,0.264,0.243
3,2005-02-28,0.255,0.249,0.256,0.247,1879651.93,-3.212851405622493,6.827309236947797,8.433734939759043,8.433734939759043,8.433734939759043,8.433734939759043,8.433734939759043,8.433734939759043,0.264,0.243,0.264,0.243
4,2005-03-01,0.247,0.244,0.25,0.242,2080944.56,-2.0491803278688545,5.737704918032792,9.01639344262296,9.01639344262296,9.01639344262296,9.01639344262296,9.01639344262296,9.01639344262296,0.264,0.242,0.264,0.242
5,2005-03-02,0.244,0.236,0.251,0.234,2492746.43,-3.3898305084745797,7.20338983050847,12.711864406779661,12.711864406779661,12.711864406779661,12.711864406779661,12.711864406779661,12.711864406779661,0.264,0.234,0.264,0.234
6,2005-03-03,0.235,0.236,0.238,0.231,1001532.2,0.0,8.474576271186438,13.983050847457628,13.983050847457628,13.983050847457628,13.983050847457628,13.983050847457628,13.983050847457628,0.264,0.231,0.264,0.231
7,2005-03-04,0.236,0.237,0.242,0.234,1298001.89,0.4219409282700426,4.641350210970456,13.924050632911394,13.924050632911394,13.924050632911394,13.924050632911394,13.924050632911394,13.924050632911394,0.264,0.231,0.264,0.231
8,2005-03-07,0.237,0.239,0.242,0.237,1167896.45,0.8368200836820092,3.347280334728025,10.460251046025103,13.807531380753138,13.807531380753138,13.807531380753138,13.807531380753138,13.807531380753138,0.264,0.231,0.264,0.231
9,2005-03-08,0.241,0.251,0.252,0.24,2985053.87,4.780876494023908,5.976095617529886,8.366533864541829,13.147410358565736,13.147410358565736,13.147410358565736,13.147410358565736,13.147410358565736,0.264,0.231,0.264,0.231
10,2005-03-09,0.251,0.25,0.255,0.246,2000063.04,-0.40000000000000036,6.000000000000005,9.599999999999998,13.200000000000001,13.200000000000001,13.200000000000001,13.200000000000001,13.200000000000001,0.264,0.231,0.264,0.231
