,date,open,close,high,low,amount,pcnt,pcnt_1d,pcnt_5d,pcnt_10d,pcnt_20d,pcnt_60d,pcnt_120d,pcnt_240d,max_price,min_price,max_price_500d,min_price_500d
0,2012-05-28,1.951,2.004,2.007,1.944,12775187.69,,3.1437125748503076,3.1437125748503076,3.1437125748503076,3.1437125748503076,3.1437125748503076,3.1437125748503076,3.1437125748503076,2.007,1.944,2.007,1.944
1,2012-05-29,2.002,2.044,2.061,2.002,7149490.08,1.9569471624266161,5.724070450097847,5.724070450097847,5.724070450097847,5.724070450097847,5.724070450097847,5.724070450097847,5.724070450097847,2.061,1.944,2.061,1.944
2,2012-05-30,2.042,2.036,2.047,2.033,2658871.98,-0.39292730844793744,2.8978388998035443,5.74656188605108,5.74656188605108,5.74656188605108,5.74656188605108,5.74656188605108,5.74656188605108,2.061,1.944,2.061,1.944
3,2012-05-31,2.021,2.03,2.045,2.013,1781559.84,-0.2955665024630654,1.674876847290653,5.763546798029557,5.763546798029557,5.763546798029557,5.763546798029557,5.763546798029557,5.763546798029557,2.061,1.944,2.061,1.944
4,2012-06-01,2.029,2.03,2.06,2.02,1793500.35,0.0,2.3152709359605987,5.763546798029557,5.763546798029557,5.763546798029557,5.763546798029557,5.763546798029557,5.763546798029557,2.061,1.944,2.061,1.944
5,2012-06-04,2.001,1.958,2.004,1.955,5460742.72,-3.6772216547497365,5.36261491317671,5.975485188968334,5.975485188968334,5.975485188968334,5.975485188968334,5.975485188968334,5.975485188968334,2.061,1.944,2.061,1.944
6,2012-06-05,1.962,1.961,1.972,1.956,1271674.95,0.15298317185110216,2.498725140234571,5.405405405405399,5.966343702192758,5.966343702192758,5.966343702192758,5.966343702192758,5.966343702192758,2.061,1.944,2.061,1.944
7,2012-06-06,1.963,1.959,1.974,1.948,1369227.26,-0.10209290454313434,1.3272077590607465,5.717202654415523,5.972434915773353,5.972434915773353,5.972434915773353,5.972434915773353,5.972434915773353,2.061,1.944,2.061,1.944
8,2012-06-07,1.978,1.943,1.983,1.936,3364240.17,-0.8234688625836343,2.4189397838394315,6.3818836850231655,6.433350488934638,6.433350488934638,6.433350488934638,6.433350488934638,6.433350488934638,2.061,1.936,2.061,1.936
9,2012-06-08,1.958,1.934,1.96,1.93,2101822.14,-0.4653567735263764,2.7404343329886327,6.721820062047576,6.7735263702171675,6.7735263702171675,6.7735263702171675,6.7735263702171675,6.7735263702171675,2.061,1.93,2.061,1.93
10,2012-06-11,1.943,1.964,1.977,1.936,2254555.91,1.5274949083503069,2.3930753564154865,3.767820773930757,6.670061099796334,6.670061099796334,6.670061099796334,6.670061099796334,6.670061099796334,2.061,1.93,2.061,1.93
11,2012-06-12,1.95,1.948,1.962,1.938,1577237.25,-0.8213552361396311,2.1047227926078103,2.7207392197125335,6.724845995893223,6.724845995893223,6.724845995893223,6.724845995893223,6.724845995893223,2.061,1.93,2.061,1.93
12,2012-06-13,1.96,1.985,1.988,1.95,1881335.67,1.8639798488665058,2.5188916876574328,2.9219143576826223,6.549118387909325,6.599496221662468,6.599496221662468,6.599496221662468,6.599496221662468,2.061,1.93,2.061,1.93
13,2012-06-14,1.98,1.974,1.998,1.971,1525546.64,-0.557244174265457,2.4316109422492422,3.444782168186426,6.585612968591698,6.6362715298885515,6.6362715298885515,6.6362715298885515,6.6362715298885515,2.061,1.93,2.061,1.93
14,2012-06-15,1.982,1.984,1.994,1.957,1598352.67,0.5040322580645166,2.066532258064512,3.427419354838713,6.552419354838715,6.602822580645161,6.602822580645161,6.602822580645161,6.602822580645161,2.061,1.93,2.061,1.93
15,2012-06-18,1.989,1.992,2.008,1.988,1321265.33,0.40160642570281163,2.5602409638554184,3.6144578313253044,3.915662650602413,6.576305220883534,6.576305220883534,6.576305220883534,6.576305220883534,2.061,1.93,2.061,1.93
16,2012-06-19,1.99,1.973,1.99,1.972,1050116.86,-0.9630005068423672,1.8246325392802853,3.54789660415611,3.9533705017739513,6.639635073492143,6.639635073492143,6.639635073492143,6.639635073492143,2.061,1.93,2.061,1.93
17,2012-06-20,1.98,1.97,1.987,1.97,1192773.67,-0.15228426395939662,1.0152284263959401,2.944162436548226,3.9593908629441663,6.6497461928934,6.6497461928934,6.6497461928934,6.6497461928934,2.061,1.93,2.061,1.93
18,2012-06-21,1.963,1.93,1.964,1.917,1792241.7,-2.072538860103629,3.6269430051813503,4.71502590673575,4.71502590673575,7.461139896373052,7.461139896373052,7.461139896373052,7.461139896373052,2.061,1.917,2.061,1.917
19,2012-06-25,1.927,1.88,1.927,1.876,2314811.08,-2.659574468085109,4.680851063829792,7.021276595744687,7.021276595744687,9.840425531914896,9.840425531914896,9.840425531914896,9.840425531914896,2.061,1.876,2.061,1.876
20,2012-06-26,1.872,1.88,1.885,1.862,1852289.01,0.0,3.457446808510636,7.765957446808507,7.765957446808507,10.585106382978715,10.585106382978715,10.585106382978715,10.585106382978715,2.061,1.862,2.061,1.862
21,2012-06-27,1.878,1.871,1.893,1.87,1513657.95,-0.48102618920362894,1.6568679850347365,6.841261357562795,7.803313735970065,10.636023516835909,10.636023516835909,10.636023516835909,10.636023516835909,2.061,1.862,2.061,1.862
22,2012-06-28,1.88,1.857,1.886,1.855,1695739.5,-0.7539041464728063,2.046311254711903,7.108239095315031,8.239095315024233,11.039310716208943,11.093161012385567,11.093161012385567,11.093161012385567,2.061,1.855,2.061,1.855
23,2012-06-29,1.851,1.885,1.888,1.848,1972042.11,1.4854111405835557,2.1220159151193534,6.153846153846147,8.488063660477449,11.246684350132623,11.299734748010602,11.299734748010602,11.299734748010602,2.061,1.848,2.061,1.848
